#,,base:cevent_training_words_expanded,,,,,cevent_training_eye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,individual_prop,,,,,,,,,,,,,,,,,,individual_mean_dur,,,,,,,,,,,,,,,,,,individual_freq,,,,,,,,,,,,,,,,,
#,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
#subID,expID,onset,offset,category,trialsID,instanceID,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all
18811,188,86.9,89.15,16,1,31,0,0.14444,0,0,0,0,0,0.14756,0,0,0,0,0,0,0,0.68222,0,0,0,0.325,0,0,0,0,0,0.332,0,0,0,0,0,0,0,1.535,0,0,0,26.667,0,0,0,0,0,26.667,0,0,0,0,0,0,0,26.667,0,0
18811,188,89.15,91.4,2,1,32,0,0.20356,0,0,0,0,0,0.752,0,0,0,0,0,0,0,0,0,0,0,0.458,0,0,0,0,0,0.846,0,0,0,0,0,0,0,0,0,0,0,26.667,0,0,0,0,0,53.333,0,0,0,0,0,0,0,0,0,0
18811,188,93.85,96.1,4,1,33,0,0,0,0.78711,0,0,0.088444,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.8855,0,0,0.199,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,53.333,0,0,26.667,0,0,0,0,0,0,0,0,0,26.667,0
18811,188,96.1,98.35,17,1,34,0,0,0,0.11644,0.24756,0,0.12444,0,0,0,0,0,0,0,0,0,0.44933,0,0,0,0,0.262,0.557,0,0.28,0,0,0,0,0,0,0,0,0,0.5055,0,0,0,0,26.667,26.667,0,26.667,0,0,0,0,0,0,0,0,0,53.333,0
18811,188,98.35,100.6,5,1,35,0,0,0,0,0.792,0,0,0,0,0,0,0,0,0,0,0,0.19022,0,0,0,0,0,1.782,0,0,0,0,0,0,0,0,0,0,0,0.428,0,0,0,0,0,26.667,0,0,0,0,0,0,0,0,0,0,0,26.667,0
18811,188,100.6,102.85,7,1,36,0,0,0,0,0.088,0,0.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,0,2.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.667,0,26.667,0,0,0,0,0,0,0,0,0,0,0
18811,188,105.3,107.55,6,1,37,0,0,0.17689,0,0,0.46711,0,0,0,0,0,0,0,0.088889,0.16844,0,0,0,0,0,0.398,0,0,0.35033,0,0,0,0,0,0,0,0.2,0.379,0,0,0,0,0,26.667,0,0,80,0,0,0,0,0,0,0,26.667,26.667,0,0,0
18811,188,107.55,109.8,14,1,38,0,0,0.058222,0,0,0.17111,0,0,0,0,0,0,0,0.24889,0.48711,0,0,0,0,0,0.131,0,0,0.385,0,0,0,0,0,0,0,0.56,0.548,0,0,0,0,0,26.667,0,0,26.667,0,0,0,0,0,0,0,26.667,53.333,0,0,0
18811,188,109.8,112.05,15,1,39,0,0,0.14844,0,0,0,0,0,0,0,0,0,0,0.49689,0.31956,0,0,0,0,0,0.334,0,0,0,0,0,0,0,0,0,0,0.559,0.719,0,0,0,0,0,26.667,0,0,0,0,0,0,0,0,0,0,53.333,26.667,0,0,0
18811,188,112.05,114.3,3,1,40,0,0,0.15067,0,0,0,0,0,0,0,0,0,0,0.83156,0,0,0,0,0,0,0.339,0,0,0,0,0,0,0,0,0,0,0.9355,0,0,0,0,0,0,26.667,0,0,0,0,0,0,0,0,0,0,53.333,0,0,0,0
